1file_id	2sample	3DNA_code	4species	5pop	6pop_name	7LONG	8LAT	9server	10path	11sorted
LNZK28_2_DNA435	LNZK28-2	435	PTRI	LNZ	Lantzville	124.0666667	49.23333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0359/D10R2ACXX_8/IX0359_D10R2ACXX_8_ATAATT.bam	unsorted
LNZK28_3_DNA95	LNZK28-3	95	PTRI	LNZ	Lantzville	124.0666667	49.23333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX922/D0UM2ACXX_3/INX922_D0UM2ACXX_3_TCGAAG.bam	unsorted
LNZK28_4_DNA150	LNZK28-4	150	PTRI	LNZ	Lantzville	124.0666667	49.23333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX948/C0KW2ACXX_4/INX948_C0KW2ACXX_4_CACCGG.bam	unsorted
LNZK28_5_DNA96	LNZK28-5	96	PTRI	LNZ	Lantzville	124.0666667	49.23333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX923/D0UM2ACXX_4/INX923_D0UM2ACXX_4_TTCTCC.bam	unsorted
LONG29_1_DNA97	LONG29-1	97	PTRI	LON	Longview	123.9166667	46.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX923/D0UM2ACXX_4/INX923_D0UM2ACXX_4_GTGAAA.bam	unsorted
LONG29_2_DNA151	LONG29-2	151	PTRI	LON	Longview	123.9166667	46.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX949/C0KW2ACXX_5/INX949_C0KW2ACXX_5_CCCATG.bam	unsorted
LONG29_3_DNA98	LONG29-3	98	PTRI	LON	Longview	123.9166667	46.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX924/D0UM2ACXX_5/INX924_D0UM2ACXX_5_CAGATC.bam	unsorted
LONG29_4_DNA99	LONG29-4	99	PTRI	LON	Longview	123.9166667	46.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX924/D0UM2ACXX_5/INX924_D0UM2ACXX_5_AAATGC.bam	unsorted
LONG29_5_DNA100	LONG29-5	100	PTRI	LON	Longview	123.9166667	46.08333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX925/C0LE3ACXX_1/INX925_C0LE3ACXX_1_ACAAAC.bam	unsorted
MCFA20_1_DNA152	MCFA20-1	152	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX949/C0KW2ACXX_5/INX949_C0KW2ACXX_5_CTCAGA.bam	unsorted
MCFA20_2_DNA153	MCFA20-2	153	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX950/C0KW2ACXX_6/INX950_C0KW2ACXX_6_GCACTT.bam	unsorted
MCFA20_3_DNA154	MCFA20-3	154	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX950/C0KW2ACXX_6/INX950_C0KW2ACXX_6_TATAAT.bam	unsorted
MCFA20_4_DNA101	MCFA20-4	101	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX925/C0LE3ACXX_1/INX925_C0LE3ACXX_1_AGATAG.bam	unsorted
MCFA20_5_DNA155	MCFA20-5	155	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX951/C0KW2ACXX_7/INX951_C0KW2ACXX_7_TGCTGG.bam	unsorted
MCFA20_6_DNA102	MCFA20-6	102	PTRI	MCF	U._Kingcome	126.2333333	51.31666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX926/D0UM2ACXX_6/INX926_D0UM2ACXX_6_ATGAGC.bam	unsorted
MCGR15_4_DNA375	MCGR15-4	375	PTRI	MCG	McGregor	122	54.18333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0334/D102LACXX_6/IX0334_D102LACXX_6_ATGTCA.bam	unsorted
MCGR15_6_DNA436	MCGR15-6	436	PTRI	MCG	McGregor	122	54.18333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0359/D10R2ACXX_8/IX0359_D10R2ACXX_8_CACCGG.bam	unsorted
MCGR15_7_DNA103	MCGR15-7	103	PTRI	MCG	McGregor	122	54.18333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX926/D0UM2ACXX_6/INX926_D0UM2ACXX_6_CATGGC.bam	unsorted
MCGR15_8_DNA376	MCGR15-8	376	PTRI	MCG	McGregor	122	54.18333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0345/D104PACXX_1/IX0345_D104PACXX_1_ATCTAT.bam	unsorted
MCHA19_1_DNA104	MCHA19-1	104	PTRI	MCH	Machmell	126.6833333	51.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-29/INX927/C0LE3ACXX_2/INX927_C0LE3ACXX_2_CGAGAA.bam	unsorted
MCHA19_2_DNA156	MCHA19-2	156	PTRI	MCH	Machmell	126.6833333	51.63333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX951/C0KW2ACXX_7/INX951_C0KW2ACXX_7_CCGTCC.bam	unsorted
MCHA19_3_DNA105	MCHA19-3	105	PTRI	MCH	Machmell	126.6833333	51.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-29/INX927/C0LE3ACXX_2/INX927_C0LE3ACXX_2_GACGGA.bam	unsorted
MCHA19_4_DNA157	MCHA19-4	157	PTRI	MCH	Machmell	126.6833333	51.63333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX952/C0KW2ACXX_8/INX952_C0KW2ACXX_8_TGACCA.bam	unsorted
MCHA19_5_DNA158	MCHA19-5	158	PTRI	MCH	Machmell	126.6833333	51.63333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-03/INX952/C0KW2ACXX_8/INX952_C0KW2ACXX_8_CTTGTA.bam	unsorted
MCHB19_1_DNA106	MCHB19-1	106	PTRI	MCH	Machmell	126.5833333	51.61666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX928/C0LE3ACXX_3/INX928_C0LE3ACXX_3_GGCACA.bam	unsorted
MCHB19_2_DNA107	MCHB19-2	107	PTRI	MCH	Machmell	126.5833333	51.61666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX928/C0LE3ACXX_3/INX928_C0LE3ACXX_3_TCGGCA.bam	unsorted
MCHB19_3_DNA753	MCHB19-3	753	PTRI	MCH	Machmell	126.5833333	51.61666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0980/D18W4ACXX_2/IX0980_D18W4ACXX_2_CAAAAG.bam	unsorted
MCHB19_4_DNA159	MCHB19-4	159	PTRI	MCH	Machmell	126.5833333	51.61666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX953/C0KVAACXX_2/INX953_C0KVAACXX_2_AAGCGA.bam	unsorted
MCHB19_5_DNA160	MCHB19-5	160	PTRI	MCH	Machmell	126.5833333	51.61666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX953/C0KVAACXX_2/INX953_C0KVAACXX_2_ACTCTC.bam	unsorted
MCMN27_3	MCMN27-3	NA	PTRI	MCM	McMillan_Is	122.5833333	49.18333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-24/MCMN-27-3.bam	sorted
MEMA28_1_DNA754	MEMA28-1	754	PTRI	MEM	Memekay	125.8	50.21666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0978/C14ERACXX_5/IX0978_C14ERACXX_5_CCAACA.bam	unsorted
MEMA28_3_DNA108	MEMA28-3	108	PTRI	MEM	Memekay	125.8	50.21666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-05/INX929/C0LE3ACXX_4/INX929_C0LE3ACXX_4_AGGTTT.bam	unsorted
MEMA28_4_DNA109	MEMA28-4	109	PTRI	MEM	Memekay	125.8	50.21666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-05/INX929/C0LE3ACXX_4/INX929_C0LE3ACXX_4_GTGGCC.bam	unsorted
MEMA28_5_DNA161	MEMA28-5	161	PTRI	MEM	Memekay	125.8	50.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX954/C0KVAACXX_3/INX954_C0KVAACXX_3_ATACGG.bam	unsorted
MTSM27_2_DNA180	MTSM27-2	180	PTRI	MTS	Matsqui_Is	122.3333333	49.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX963/C0KU4ACXX_4/INX963_C0KU4ACXX_4_TTCGAA.bam	unsorted
MTSM27_3	MTSM27-3	NA	PTRI	MTS	Matsqui_Is	122.3333333	49.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-25/MTSM-27-3.bam	sorted
MTSM27_5_DNA162	MTSM27-5	162	PTRI	MTS	Matsqui_Is	122.3333333	49.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX954/C0KVAACXX_3/INX954_C0KVAACXX_3_CACGAT.bam	unsorted
NASC8_2_DNA437	NASC8-2	437	PTRI	NAS	Nass	129.5	55.05	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0359/D10R2ACXX_8/IX0359_D10R2ACXX_8_CCCATG.bam	unsorted
NASC8_5_DNA377	NASC8-5	377	PTRI	NAS	Nass	129.5	55.05	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0345/D104PACXX_1/IX0345_D104PACXX_1_CAGGCG.bam	unsorted
NASD8_2_DNA438	NASD8-2	438	PTRI	NAS	Nass	129.1333333	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0359/D10R2ACXX_8/IX0359_D10R2ACXX_8_CTCAGA.bam	unsorted
NASD8_4_DNA378	NASD8-4	378	PTRI	NAS	Nass	129.1333333	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0345/D104PACXX_1/IX0345_D104PACXX_1_CCTTAG.bam	unsorted
NASD8_5_DNA439	NASD8-5	439	PTRI	NAS	Nass	129.1333333	55.21666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0360/C0W04ACXX_1/IX0360_C0W04ACXX_1_GCACTT.bam	unsorted
NASF8_2_DNA379	NASF8-2	379	PTRI	NAS	Nass	128.7833333	55.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0345/D104PACXX_1/IX0345_D104PACXX_1_GAATAA.bam	unsorted
NASH8_1_DNA380	NASH8-1	380	PTRI	NAS	Nass	128.8166667	55.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0346/D104PACXX_2/IX0346_D104PACXX_2_GCTCCA.bam	unsorted
NASH8_4_DNA381	NASH8-4	381	PTRI	NAS	Nass	128.8166667	55.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0346/D104PACXX_2/IX0346_D104PACXX_2_TCGAAG.bam	unsorted
NASH8_5_DNA185	NASH8-5	185	PTRI	NAS	Nass	128.8166667	55.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX965/C0KU4ACXX_6/INX965_C0KU4ACXX_6_AGAAGA.bam	unsorted
NBON29_1_DNA110	NBON29-1	110	PTRI	NBO	N._Bonneville	122	45.58333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX930/C0LE3ACXX_5/INX930_C0LE3ACXX_5_CGTACG.bam	unsorted
NBON29_2_DNA163	NBON29-2	163	PTRI	NBO	N._Bonneville	122	45.58333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX955/C0KVAACXX_4/INX955_C0KVAACXX_4_GAGTGG.bam	unsorted
NBON29_4_DNA164	NBON29-4	164	PTRI	NBO	N._Bonneville	122	45.58333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX955/C0KVAACXX_4/INX955_C0KVAACXX_4_CTGCTG.bam	unsorted
NECA14_1_DNA273	NECA14-1	273	PTRI	NEC	Redmond_Cr	124.4333333	54.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0331/D102LACXX_3/IX0331_D102LACXX_3_AGTTCC.bam	unsorted
NECB14_6_DNA181	NECB14-6	181	PTRI	NEC	Diamond_Is	124.4333333	53.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX963/C0KU4ACXX_4/INX963_C0KU4ACXX_4_GTCCGC.bam	unsorted
NHTA27_3	NHTA27-3	NA	PTRI	NHT	Nahatlatch	121.5666667	50	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-03/NHTA-27-3.bam	sorted
NHTB27_2_DNA112	NHTB27-2	112	PTRI	NHT	Nahatlatch_L.	121.8166667	49.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX930/C0LE3ACXX_5/INX930_C0LE3ACXX_5_ACTTGA.bam	unsorted
NHTB27_4	NHTB27-4	NA	PTRI	NHT	Nahatlatch_L.	121.8166667	49.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-07-25/NHTB-27-4.bam	sorted
NHTB27_5_DNA113	NHTB27-5	113	PTRI	NHT	Nahatlatch_L.	121.8166667	49.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX931/C0LE3ACXX_6/INX931_C0LE3ACXX_6_ACATCT.bam	unsorted
NKND3_2_DNA641	NKND3-2	641	PTRI	NKN	Nakina	133.1833333	58.93333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0981/D18W4ACXX_3/IX0981_D18W4ACXX_3_GATCAG.bam	unsorted
NPLN30_3_DNA186	NPLN30-3	186	PTRI	NPL	North_Plains	123	45.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX966/C0KU4ACXX_7/INX966_C0KU4ACXX_7_ATCTAT.bam	unsorted
NPLN30_4_DNA183	NPLN30-4	183	PTRI	NPL	North_Plains	123	45.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX964/C0KU4ACXX_5/INX964_C0KU4ACXX_5_AAAGCA.bam	unsorted
NPLN30_5_DNA114	NPLN30-5	114	PTRI	NPL	North_Plains	123	45.56666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX931/C0LE3ACXX_6/INX931_C0LE3ACXX_6_AGCATC.bam	unsorted
Pa13020301_DNA1147	Pa13020301	1147	PTRI	ANG	ANGU	116.837958	34.173447	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2054/C34BNACXX_4/IX2054_C34BNACXX_4_GGCCTG.bam	unsorted
Phet206_DNA218	Phet206	218	PTRI	HET	HETE	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX976/C0KV7ACXX_3/INX976_C0KV7ACXX_3_CGTACG.bam	unsorted
PHLA22_1_DNA182	PHLA22-1	182	PTRI	PHL	Phillips	125.3166667	50.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX964/C0KU4ACXX_5/INX964_C0KU4ACXX_5_GCCAAT.bam	unsorted
PHLA22_2_DNA184	PHLA22-2	184	PTRI	PHL	Phillips	125.3166667	50.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX965/C0KU4ACXX_6/INX965_C0KU4ACXX_6_AATAGG.bam	unsorted
PHLA22_3_DNA165	PHLA22-3	165	PTRI	PHL	Phillips	125.3166667	50.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX956/C0KVAACXX_5/INX956_C0KVAACXX_5_GCCGCG.bam	unsorted
PHLA22_4_DNA115	PHLA22-4	115	PTRI	PHL	Phillips	125.3166667	50.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-05/INX932/C0LE3ACXX_7/INX932_C0LE3ACXX_7_ATTCCT.bam	unsorted
PHLA22_5_DNA440	PHLA22-5	440	PTRI	PHL	Phillips	125.3166667	50.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0360/C0W04ACXX_1/IX0360_C0W04ACXX_1_TATAAT.bam	unsorted
PHLC22_1_DNA187	PHLC22-1	187	PTRI	PHL	Phillips	125.25	50.68333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX966/C0KU4ACXX_7/INX966_C0KU4ACXX_7_CAGGCG.bam	unsorted
PHLC22_2_DNA7	PHLC22-2	7	PTRI	PHL	Phillips	125.25	50.68333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX888/C0H62ACXX_1/INX888_C0H62ACXX_1_ATCACG.bam	unsorted
PHLC22_3_DNA116	PHLC22-3	116	PTRI	PHL	Phillips	125.25	50.68333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-05/INX932/C0LE3ACXX_7/INX932_C0LE3ACXX_7_CATTTT.bam	unsorted
PHLC22_4_DNA11	PHLC22-4	11	PTRI	PHL	Phillips	125.25	50.68333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX888/C0H62ACXX_1/INX888_C0H62ACXX_1_GATCAG.bam	unsorted
PHLC22_5_DNA21	PHLC22-5	21	PTRI	PHL	Phillips	125.25	50.68333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX892/C0H62ACXX_5/INX892_C0H62ACXX_5_TAATCG.bam	unsorted
PITS29_1_DNA178	PITS29-1	178	PTRI	PIT	Pittsburg	123.1166667	45.83333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-05-02/INX962/C0N0JACXX_3/INX962_C0N0JACXX_3_GCCTTA.bam	unsorted
PITS29_2_DNA12	PITS29-2	12	PTRI	PIT	Pittsburg	123.1166667	45.83333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX889/C0H62ACXX_2/INX889_C0H62ACXX_2_AACCCC.bam	unsorted
PITS29_3_DNA117	PITS29-3	117	PTRI	PIT	Pittsburg	123.1166667	45.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX933/C0LE3ACXX_8/INX933_C0LE3ACXX_8_CGGAAT.bam	unsorted
PITS29_4_DNA167	PITS29-4	167	PTRI	PIT	Pittsburg	123.1166667	45.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX956/C0KVAACXX_5/INX956_C0KVAACXX_5_TCATTC.bam	unsorted
PITS29_5_DNA168	PITS29-5	168	PTRI	PIT	Pittsburg	123.1166667	45.83333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX957/C0KVAACXX_6/INX957_C0KVAACXX_6_TGGCGC.bam	unsorted
Pt13020402_DNA1177	Pt13020402	1177	PTRI	CAS	Castella	122.315689	41.147895	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2032/C2P5YACXX_4/IX2032_C2P5YACXX_4_TCGAAG.bam	unsorted
Pt13020404_DNA1178	Pt13020404	1178	PTRI	CAS	Castella	122.323569	41.147362	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2032/C2P5YACXX_4/IX2032_C2P5YACXX_4_TTCTCC.bam	unsorted
Pt13020501_DNA1179	Pt13020501	1179	PTRI	TRU	Truax	123.059431	44.655976	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2048/C2PVTACXX_4/IX2048_C2PVTACXX_4_CAGATC.bam	unsorted
Pt13020502_DNA1180	Pt13020502	1180	PTRI	KAL	Kalama	122.856638	46.041109	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2048/C2PVTACXX_4/IX2048_C2PVTACXX_4_AAATGC.bam	unsorted
Pt13020503_DNA1181	Pt13020503	1181	PTRI	OLY	Olympia	122.886937	47.038815	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2048/C2PVTACXX_4/IX2048_C2PVTACXX_4_ACAAAC.bam	unsorted
QAUS16_1_DNA382	QAUS16-1	382	PTRI	QAU	Australian	122.4666667	52.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0346/D104PACXX_2/IX0346_D104PACXX_2_TTCTCC.bam	unsorted
QAUS16_3_DNA441	QAUS16-3	441	PTRI	QAU	Australian	122.4666667	52.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0360/C0W04ACXX_1/IX0360_C0W04ACXX_1_TGCTGG.bam	unsorted
QAUS16_4_DNA169	QAUS16-4	169	PTRI	QAU	Australian	122.4666667	52.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX957/C0KVAACXX_6/INX957_C0KVAACXX_6_GTAGAG.bam	unsorted
QAUS16_7_DNA383	QAUS16-7	383	PTRI	QAU	Australian	122.4666667	52.71666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0346/D104PACXX_2/IX0346_D104PACXX_2_GTGAAA.bam	unsorted
QBKR16_2_DNA170	QBKR16-2	170	PTRI	QBK	Baker_Cr	122.8666667	52.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX958/C0KVAACXX_7/INX958_C0KVAACXX_7_ACAGTG.bam	unsorted
QBKR16_3_DNA171	QBKR16-3	171	PTRI	QBK	Baker_Cr	122.8666667	52.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX958/C0KVAACXX_7/INX958_C0KVAACXX_7_AAACAT.bam	unsorted
QBKR16_4_DNA405	QBKR16-4	405	PTRI	QBK	Baker_Cr	122.8666667	52.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-22/IX0352/D10R2ACXX_1/IX0352_D10R2ACXX_1_ATCACG.bam	unsorted
QBKR16_5_DNA384	QBKR16-5	384	PTRI	QBK	Baker_Cr	122.8666667	52.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0347/D104PACXX_3/IX0347_D104PACXX_3_CAGATC.bam	unsorted
QCTN16_1_DNA442	QCTN16-1	442	PTRI	QCT	Cottonwood	122.15	53.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0360/C0W04ACXX_1/IX0360_C0W04ACXX_1_CCGTCC.bam	unsorted
QCTN16_3_DNA14	QCTN16-3	14	PTRI	QCT	Cottonwood	122.15	53.03333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX890/C0H62ACXX_3/INX890_C0H62ACXX_3_AGCGCT.bam	unsorted
QCTN16_4_DNA15	QCTN16-4	15	PTRI	QCT	Cottonwood	122.15	53.03333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX890/C0H62ACXX_3/INX890_C0H62ACXX_3_CAAAAG.bam	unsorted
QFRS16_1_DNA385	QFRS16-1	385	PTRI	QFR	Fraser	122.5166667	53.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0347/D104PACXX_3/IX0347_D104PACXX_3_AAATGC.bam	unsorted
QFRS16_2_DNA118	QFRS16-2	118	PTRI	QFR	Fraser	122.5166667	53.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-28/INX933/C0LE3ACXX_8/INX933_C0LE3ACXX_8_GATATA.bam	unsorted
QFRS16_3_DNA443	QFRS16-3	443	PTRI	QFR	Fraser	122.5166667	53.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0361/C0W04ACXX_2/IX0361_C0W04ACXX_2_TGACCA.bam	unsorted
QFRS16_4_DNA119	QFRS16-4	119	PTRI	QFR	Fraser	122.5166667	53.06666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX934/D0UJNACXX_1/INX934_D0UJNACXX_1_ATCACG.bam	unsorted
QFRS16_5_DNA386	QFRS16-5	386	PTRI	QFR	Fraser	122.5166667	53.06666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0347/D104PACXX_3/IX0347_D104PACXX_3_ACAAAC.bam	unsorted
QLKE16_1_DNA120	QLKE16-1	120	PTRI	QLK	Quesnel_Lk	122.3166667	52.96666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX934/D0UJNACXX_1/INX934_D0UJNACXX_1_GATCAG.bam	unsorted
QLKE16_2_DNA172	QLKE16-2	172	PTRI	QLK	Quesnel_Lk	122.3166667	52.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-04/INX959/C0KVAACXX_8/INX959_C0KVAACXX_8_AAGGAC.bam	unsorted
QLKE16_3_DNA16	QLKE16-3	16	PTRI	QLK	Quesnel_Lk	122.3166667	52.96666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX891/C0H62ACXX_4/INX891_C0H62ACXX_4_CCAACA.bam	unsorted
QLKE16_4_DNA238	QLKE16-4	238	PTRI	QLK	Quesnel_Lk	122.3166667	52.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0329/D102LACXX_1/IX0329_D102LACXX_1_GATCAG.bam	unsorted
SHEL15_1_DNA387	SHEL15-1	387	PTRI	SHE	Shelley	122.6	54.03333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0347/D104PACXX_3/IX0347_D104PACXX_3_AGATAG.bam	unsorted
SHEL15_2_DNA13	SHEL15-2	13	PTRI	SHE	Shelley	122.6	54.03333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX889/C0H62ACXX_2/INX889_C0H62ACXX_2_ACCCAG.bam	unsorted
